crash_id,check_id,check_name,check_category,issue_severity,check_status,issue_description,reporting_impact,recommended_action,crash_year,crash_financial_year,crash_severity,fatal_count,serious_injury_count,minor_injury_count,region,tla_id,tla_name,area_unit_id,meshblock_id,crash_location_1,crash_location_2
105703,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,522920,683000,PAKURANGA HIGHWAY,FINN PLACE
106352,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,1999/2000,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,SH 16,TE ATATU OFF WBD
106386,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
106402,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
106784,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,526103,837300,KING ST,QUEEN ST
106817,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,509800,359200,SH 1N,STAFFORD OFF NBD
106879,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,1999/2000,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY BEACH OBR
107047,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,520500,635902,SH 1N,OTAHUHU OFF SBD
107752,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Minor Crash,0,0,1,,54,Kaikoura District,581500,2314600,SH 1S,OHAU STREAM CULV
107952,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,1999/2000,Non-Injury Crash,0,0,0,,76,Auckland,521301,808701,SH 1N,DRURY ON NBD
108176,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,1999/2000,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,SHELLY OFF SBD
108178,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,CURRAN ON NBD
108523,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,507900,304200,BARRYS POINT ROAD,ESMONDE ROAD
108921,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,SH 16,TE ATATU OBR
108944,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,507900,304200,BARRYS POINT ROAD,ESMONDE ROAD
109231,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
109322,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,SHELLY OFF SBD
109427,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,SHELLY BEACH OBR
109802,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
109924,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,523912,767804,SH 1N,PAPAKURA ON NBD
110034,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
110062,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,1999/2000,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
110455,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,509800,359200,SH 1N,STAFFORD OFF NBD
110505,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,526103,837300,KING ST,QUEEN ST
110766,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,1999/2000,Minor Crash,0,0,1,,42,Horowhenua District,561300,1782501,Z BCH FOXTON BEACH,SURF CLUB
110966,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,524002,722000,SH 20,ONEHUNGA OFF NBD
111070,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
112158,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,2,Whangarei District,501811,77600,SH 1N,SPRINGFIELD ROAD
113086,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,512402,253700,SH 16,TE ATATU OFF WBD
113268,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,60,Christchurch City,594020,2589600,HUMPHREYS DRIVE,FERRY ROAD
113705,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
113895,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,SHELLY OFF SBD
118899,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,SHELLY BEACH OBR
118979,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,1999/2000,Non-Injury Crash,0,0,0,,44,Porirua City,570800,2052500,THE RAMP,PARUMOANA ST
120474,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,525540,806204,SH 1N,BEACH OBR
129012,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,2000/2001,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,SHELLY OFF SBD
129260,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,1999/2000,Non-Injury Crash,0,0,0,,32,Central Hawke's Bay District,549602,1525900,Z BCH POURERE,POURERE ROAD
130948,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2000,1999/2000,Non-Injury Crash,0,0,0,,71,Dunedin City,604620,2938400,PORTOBELLO ROAD,MARNE ST
103678,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2000/2001,Minor Crash,0,0,1,,76,Auckland,513632,228701,SH 16,HURUHURU CK BR
105478,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2000/2001,Minor Crash,0,0,3,,76,Auckland,515202,423600,SH 1N,CURRAN ON NBD
105558,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2001/2002,Minor Crash,0,0,1,,76,Auckland,509800,359300,SH 1N,SHELLY OFF SBD
108349,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2000/2001,Minor Crash,0,0,1,,76,Auckland,512402,253700,SH 16,TE ATATU OFF WBD
111115,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2001/2002,Minor Crash,0,0,1,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
111372,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2000/2001,Minor Crash,0,0,1,,76,Auckland,515202,423600,SH 1N,SHELLY OFF SBD
112227,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2001/2002,Non-Injury Crash,0,0,0,,76,Auckland,523912,767803,SH 1N,BEACH OBR
112945,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2000/2001,Fatal Crash,1,0,0,,71,Dunedin City,604901,2944800,Z BCH HARWOOD,STEPNEY AVENUE
113180,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2000/2001,Minor Crash,0,0,5,,75,Invercargill City,611300,3105700,STEAD ST,AIRPORT AVENUE
114348,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2001/2002,Minor Crash,0,0,1,,76,Auckland,509800,359300,SH 1N,SHELLY OFF SBD
114632,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2000/2001,Minor Crash,0,0,1,,76,Auckland,523912,767804,SH 1N,PAPAKURA ON NBD
115122,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2000/2001,Minor Crash,0,0,1,,76,Auckland,513632,228701,SH 16,HURUHURU CK BR
116135,DQ-10,Region reference is populated,completeness,medium,MONITOR,region is missing,Missing regions reduce completeness of subnational reporting.,Monitor the rate by year and caveat regional outputs.,2001,2001/2002,Non-Injury Crash,0,0,0,,76,Auckland,509800,359300,SH 1N,SHELLY OFF SBD
